,timeLastStr,timediff,timescore,prcdiff,prcgrad,volSum,timeLast,priceLast,priceAvgXX,priceMean,priceMin,priceMax,priceScore,timein50Str,timein50,pricein50,min50,max50,timein250Str,timein250,pricein250,min250,max250,timein500Str,timein500,pricein500,min500,max500,timein1000Str,timein1000,pricein1000,min1000,max1000,ago250timeStr,ago250time,ago250price,ago250diff,ago250grad,ago250diffAct,avg250min,avg250max,avg250siz,avg250wavg,avg250diff,avg250grad,avg250diffAct,avg250crossAct,ago1000timeStr,ago1000time,ago1000price,ago1000diff,ago1000grad,ago1000diffAct,avg1000min,avg1000max,avg1000siz,avg1000wavg,avg1000diff,avg1000grad,avg1000diffAct,avg1000crossAct,trigger250,trigger500,trigger1000,priceMin0,priceMax0,priceMean0,avg250wavg0,avg1000wavg0,pricein250n,pricein1000n,avg250wavgDif,avg1000wavgDif,pricein250dif,min250_,max250_,min500_,max500_,min1000_,max1000_
129,2024-09-02 13:06:22.381000,191.843,0.0156377871488665,-60,-0.3127557429773304,29,1725282382381,189400,189477,189425,189390,189460,0,2024-09-02 13:10:23.301000,1725282623301,189350,189320,189410,2024-09-02 13:37:58.278000,1725284278278,189320,189160,189440,2024-09-02 13:52:56.643000,1725285176643,189400,189160,189440,2024-09-02 15:04:02.144000,1725289442144,189680,189160,189800,2024-09-02 12:31:23.369000,1725280283369,189386,40,0.0002195847652089,-90,189330,189540,415,189436,4,0.025890452563496,-40,0,2024-09-02 10:00:20.205000,1725271220205,189291,33,0.0002195847652089,-186,189070,189540,1653,189289,2,0.0128845067779755,-187,0,0,0,0,690,760,777,736,589,620,980,-41,-188,-157,460,740,460,740,460,1100
130,2024-09-02 13:08:11.779000,108.454,0.0276614970402198,-20,-0.1844099802681321,42,1725282491779,189380,189435,189380,189360,189410,0,2024-09-02 13:15:06.099000,1725282906099,189410,189310,189410,2024-09-02 13:41:13.534000,1725284473534,189330,189160,189440,2024-09-02 13:56:17.511000,1725285377511,189430,189160,189470,2024-09-02 15:07:15.263000,1725289635263,189700,189160,189800,2024-09-02 12:34:26.590000,1725280466590,189406,20,0.0001113409489086,-28,189330,189540,411,189434,-2,-0.0220726523740933,-1,0,2024-09-02 10:03:49.635000,1725271429635,189209,-82,0.0001113409489086,-226,189070,189540,1655,189293,3,0.0362761636853373,-142,0,0,0,0,660,710,735,734,593,630,1000,-1,-142,-105,460,740,460,770,460,1100
131,2024-09-02 13:10:23.301000,122.889,0.0244122744916143,-30,-0.2441227449161438,50,1725282623301,189350,189383,189344,189320,189380,0,2024-09-02 13:17:50.066000,1725283070066,189360,189310,189430,2024-09-02 13:44:33.731000,1725284673731,189400,189160,189440,2024-09-02 13:59:06.629000,1725285546629,189370,189160,189470,2024-09-02 15:14:03.863000,1725290043863,189660,189160,189800,2024-09-02 12:36:53.758000,1725280613758,189379,-27,-0.0001875407697323,-4,189320,189540,427,189428,-5,-0.0477607769503638,44,0,2024-09-02 10:05:53.801000,1725271553801,189170,-39,-0.0001875407697323,-213,189070,189540,1664,189297,4,0.0371184612682971,-85,0,0,0,0,620,680,683,728,597,700,960,45,-86,17,460,740,460,770,460,1100
132,2024-09-02 13:15:06.099000,282.798,0.010608278700698,60,0.2121655740139605,36,1725282906099,189410,189359,189354,189310,189410,0,2024-09-02 13:23:29.530000,1725283409530,189380,189330,189440,2024-09-02 13:49:21.471000,1725284961471,189330,189160,189440,2024-09-02 14:02:32.520000,1725285752520,189320,189160,189470,2024-09-02 15:19:01.270000,1725290341270,189660,189160,189800,2024-09-02 12:44:25.558000,1725281065558,189381,2,4.426737494466578e-06,21,189310,189540,425,189425,-3,-0.0110947289514163,65,0,2024-09-02 10:09:40.601000,1725271780601,189164,-5,4.426737494466578e-06,-195,189070,189540,1658,189302,4,0.0164374990956231,-57,0,0,0,0,610,710,659,725,602,630,960,66,-57,-29,460,740,460,770,460,1100
133,2024-09-02 13:17:50.066000,139.597,0.021490433175498,-60,-0.4298086635099608,37,1725283070066,189360,189359,189380,189330,189430,0,2024-09-02 13:28:03.941000,1725283683941,189300,189280,189440,2024-09-02 13:52:56.643000,1725285176643,189400,189160,189440,2024-09-02 14:06:47.763000,1725286007763,189380,189160,189470,2024-09-02 15:23:13.233000,1725290593233,189660,189160,189800,2024-09-02 12:49:48.198000,1725281388198,189388,7,2.2315893875472775e-05,28,189310,189540,412,189426,1,0.0112439190061369,67,0,2024-09-02 10:17:58.259000,1725272278259,189192,27,2.2315893875472775e-05,-167,189070,189540,1657,189306,4,0.0301433050408636,-52,0,0,0,0,630,730,659,726,606,700,960,67,-53,41,460,740,460,770,460,1100
134,2024-09-02 13:23:29.530000,314.928,0.009525986892242,0,0.0,30,1725283409530,189380,189378,189400,189350,189440,0,2024-09-02 13:29:22.763000,1725283762763,189240,189230,189380,2024-09-02 13:56:17.511000,1725285377511,189430,189160,189470,2024-09-02 14:11:01.663000,1725286261663,189430,189160,189470,2024-09-02 15:27:19.917000,1725290839917,189670,189160,189800,2024-09-02 12:52:28.629000,1725281548629,189456,68,0.0004263515156048,78,189310,189540,389,189419,-7,-0.0228225531004456,41,0,2024-09-02 10:25:16.101000,1725272716101,189198,6,0.0004263515156048,-179,189070,189540,1657,189310,3,0.0120152761645695,-67,0,0,0,0,650,740,678,719,610,730,970,41,-68,52,460,770,460,770,460,1100
135,2024-09-02 13:28:03.941000,273.912,0.0109524226758959,-70,-0.2555565291042379,49,1725283683941,189300,189362,189306,189280,189370,0,2024-09-02 13:32:46.515000,1725283966515,189240,189230,189310,2024-09-02 13:59:06.629000,1725285546629,189370,189160,189470,2024-09-02 14:13:44.074000,1725286424074,189490,189160,189490,2024-09-02 15:29:34.997000,1725290974997,189680,189160,189800,2024-09-02 12:55:33.082000,1725281733082,189450,-6,-3.252861162464151e-05,88,189280,189540,404,189403,-16,-0.0602082644907224,40,0,2024-09-02 10:32:25.431000,1725273145431,189157,-41,-3.252861162464151e-05,-204,189070,189540,1671,189313,3,0.0112580829588984,-48,0,0,0,0,580,670,662,703,613,670,980,41,-49,8,460,770,460,790,460,1100
136,2024-09-02 13:29:22.763000,71.35,0.0420462508759635,-70,-0.9810791871058164,43,1725283762763,189240,189323,189262,189230,189310,-2,2024-09-02 13:35:23.505000,1725284123505,189200,189160,189300,2024-09-02 14:02:32.520000,1725285752520,189320,189160,189470,2024-09-02 14:15:57.990000,1725286557990,189510,189160,189510,2024-09-02 15:30:16.050000,1725291016050,189650,189160,189800,2024-09-02 13:00:13.443000,1725282013443,189434,-16,-5.992274246413858e-05,110,189230,189540,407,189384,-18,-0.2547933726684734,61,0,2024-09-02 10:35:28.668000,1725273328668,189107,-50,-5.992274246413858e-05,-215,189070,189540,1666,189318,4,0.0661059377194345,-4,0,0,0,0,530,610,623,684,618,620,950,61,-5,-3,460,770,460,810,460,1100
137,2024-09-02 13:32:46.515000,170.348,0.017611008054101,-30,-0.1761100805410101,38,1725283966515,189240,189282,189277,189240,189300,0,2024-09-02 13:37:58.278000,1725284278278,189320,189160,189320,2024-09-02 14:06:47.763000,1725286007763,189380,189160,189470,2024-09-02 14:18:00.406000,1725286680406,189470,189160,189520,2024-09-02 15:31:28.546000,1725291088546,189680,189160,189800,2024-09-02 13:00:49.855000,1725282049855,189505,71,0.0019553993189061,223,189230,189540,407,189364,-20,-0.1221664522672888,81,0,2024-09-02 10:39:25.566000,1725273565566,189108,1,0.0019553993189061,-173,189130,189540,1652,189323,5,0.0331052216973185,41,0,0,0,0,540,600,582,664,623,680,980,82,41,98,460,770,460,820,460,1100
138,2024-09-02 13:35:23.505000,143.722,0.0208736310376977,-30,-0.2087363103769777,31,1725284123505,189200,189245,189196,189160,189240,0,2024-09-02 13:41:13.534000,1725284473534,189330,189200,189350,2024-09-02 14:11:01.663000,1725286261663,189430,189200,189470,2024-09-02 14:22:49.383000,1725286969383,189470,189200,189520,2024-09-02 15:34:08.661000,1725291248661,189710,189200,189800,2024-09-02 13:03:09.032000,1725282189032,189501,-4,-2.8740380953749543e-05,255,189160,189460,384,189331,-32,-0.2295251761235161,85,0,2024-09-02 10:43:02.564000,1725273782564,189190,82,-2.8740380953749543e-05,-54,189130,189540,1636,189325,1,0.0100929522173259,80,0,1,1,0,460,540,545,631,625,730,1010,86,80,185,500,770,500,820,500,1100
139,2024-09-02 13:37:58.278000,149.293,0.0200947130809883,110,0.7368061463029076,42,1725284278278,189320,189243,189257,189210,189320,1,2024-09-02 13:44:33.731000,1725284673731,189400,189270,189400,2024-09-02 14:13:44.074000,1725286424074,189490,189270,189490,2024-09-02 14:25:56.384000,1725287156384,189550,189270,189560,2024-09-02 15:34:59.800000,1725291299800,189690,189270,189800,2024-09-02 13:06:22.381000,1725282382381,189425,-76,-0.0003930715959223,181,189160,189440,396,189315,-15,-0.1044062428385676,71,0,2024-09-02 10:51:42.046000,1725274302046,189167,-23,-0.0003930715959223,-75,189150,189540,1645,189326,1,0.0074573341311023,83,0,0,0,0,510,620,543,615,626,790,990,72,83,247,570,790,570,860,570,1100
140,2024-09-02 13:41:13.534000,195.097,0.0153769663295693,20,0.1025131088637959,29,1725284473534,189330,189253,189308,189270,189350,0,2024-09-02 13:49:21.471000,1725284961471,189330,189300,189400,2024-09-02 14:15:57.990000,1725286557990,189510,189300,189510,2024-09-02 14:29:16.563000,1725287356563,189590,189300,189590,2024-09-02 15:38:50.306000,1725291530306,189770,189300,189800,2024-09-02 13:08:11.779000,1725282491779,189380,-44,-0.0004058575111064,126,189160,189440,384,189307,-7,-0.0385030888287141,54,0,2024-09-02 11:00:18.114000,1725274818114,189174,6,-0.0004058575111064,-79,189150,189540,1640,189329,2,0.0150411521107033,75,0,0,0,0,570,650,553,607,629,810,1070,54,76,257,600,810,600,890,600,1100
141,2024-09-02 13:44:33.731000,188.42,0.0159218766585288,70,0.3715104553656724,47,1725284673731,189400,189308,189358,189300,189400,1,2024-09-02 13:52:56.643000,1725285176643,189400,189310,189410,2024-09-02 14:18:00.406000,1725286680406,189470,189300,189520,2024-09-02 14:31:13.309000,1725287473309,189650,189300,189660,2024-09-02 15:45:15.028000,1725291915028,189770,189300,189800,2024-09-02 13:10:23.301000,1725282623301,189344,-36,-0.0002767597816334,36,189160,189440,381,189309,1,0.008689863921495,1,0,2024-09-02 11:06:21.695000,1725275181695,189192,18,-0.0002767597816334,-115,189150,189540,1648,189333,4,0.0215912724941323,25,0,0,0,0,600,700,608,609,633,770,1070,1,25,162,600,820,600,960,600,1100
142,2024-09-02 13:49:21.471000,274.081,0.0109456693459232,-60,-0.2189133869184657,37,1725284961471,189330,189343,189363,189320,189400,0,2024-09-02 13:56:17.511000,1725285377511,189430,189310,189470,2024-09-02 14:22:49.383000,1725286969383,189470,189300,189520,2024-09-02 14:32:44.428000,1725287564428,189640,189300,189660,2024-09-02 15:54:54.026000,1725292494026,189760,189300,189800,2024-09-02 13:15:06.099000,1725282906099,189354,10,3.536092900232675e-05,11,189160,189440,382,189311,1,0.0065943354758398,-31,0,2024-09-02 11:12:02.547000,1725275522547,189211,18,3.536092900232675e-05,-132,189150,189540,1646,189337,3,0.013315295261192,-6,0,0,0,0,620,700,643,611,637,770,1060,-32,-6,127,600,820,600,960,600,1100
143,2024-09-02 13:52:56.643000,199.247,0.0150566884319462,90,0.4517006529583883,43,1725285176643,189400,189363,189369,189310,189410,1,2024-09-02 13:59:06.629000,1725285546629,189370,189370,189470,2024-09-02 14:25:56.384000,1725287156384,189550,189300,189560,2024-09-02 14:34:24.730000,1725287664730,189600,189300,189660,2024-09-02 16:01:58.795000,1725292918795,189780,189300,189800,2024-09-02 13:17:50.066000,1725283070066,189380,25,0.0001561289771722,16,189160,189440,387,189309,-1,-0.0078712006100078,-53,0,2024-09-02 11:17:26.965000,1725275846965,189240,28,0.0001561289771722,-123,189150,189540,1649,189339,2,0.0140569010156023,-23,0,0,0,0,610,710,663,609,639,850,1080,-54,-24,187,600,860,600,960,600,1100
144,2024-09-02 13:56:17.511000,200.868,0.0149351813131011,30,0.1493518131310114,43,1725285377511,189430,189388,189431,189380,189470,0,2024-09-02 14:02:32.520000,1725285752520,189320,189320,189470,2024-09-02 14:29:16.563000,1725287356563,189590,189300,189590,2024-09-02 14:36:10.492000,1725287770492,189680,189300,189700,2024-09-02 16:08:11.258000,1725293291258,189800,189300,189800,2024-09-02 13:23:29.530000,1725283409530,189400,20,5.891640939834562e-05,11,189160,189470,401,189316,6,0.0328068986053429,-71,0,2024-09-02 11:21:49.831000,1725276109831,189273,33,5.891640939834562e-05,-114,189150,189540,1636,189344,4,0.0233385851919342,-43,0,0,0,0,680,770,688,616,644,890,1100,-72,-44,202,600,890,600,1000,600,1100
145,2024-09-02 13:59:06.629000,169.118,0.0177390934140659,-60,-0.3547818682813183,40,1725285546629,189370,189409,189427,189370,189470,0,2024-09-02 14:06:47.763000,1725286007763,189380,189300,189410,2024-09-02 14:31:13.309000,1725287473309,189650,189300,189660,2024-09-02 14:37:42.394000,1725287862394,189680,189300,189720,2024-09-02 16:15:37.343000,1725293737343,189790,189300,189830,2024-09-02 13:28:03.941000,1725283683941,189306,-93,-0.0003410941981189,-103,189160,189470,390,189328,12,0.0733897944890567,-80,0,2024-09-02 11:24:37.348000,1725276277348,189242,-31,-0.0003410941981189,-167,189150,189540,1627,189349,4,0.0285724944239624,-60,0,0,0,0,670,770,709,628,649,950,1090,-81,-60,241,600,960,600,1020,600,1130
146,2024-09-02 14:02:32.520000,205.891,0.0145708165971314,-50,-0.2428469432855248,34,1725285752520,189320,189408,189366,189320,189410,0,2024-09-02 14:11:01.663000,1725286261663,189430,189300,189440,2024-09-02 14:32:44.428000,1725287564428,189640,189300,189660,2024-09-02 14:40:37.172000,1725288037172,189700,189300,189720,2024-09-02 16:31:42.178000,1725294702178,189800,189300,189830,2024-09-02 13:29:22.763000,1725283762763,189262,-43,-0.0005531450610236,-145,189160,189470,383,189339,10,0.0522690773774516,-68,0,2024-09-02 11:30:09.945000,1725276609945,189212,-30,-0.0005531450610236,-196,189150,189540,1621,189353,4,0.0200656662153023,-54,0,0,0,0,620,710,708,639,653,940,1100,-69,-55,232,600,960,600,1020,600,1130
147,2024-09-02 14:06:47.763000,255.243,0.0117535054830103,60,0.2350701096602061,33,1725286007763,189380,189380,189346,189300,189390,0,2024-09-02 14:13:44.074000,1725286424074,189490,189380,189490,2024-09-02 14:34:24.730000,1725287664730,189600,189380,189660,2024-09-02 14:42:41.646000,1725288161646,189710,189380,189720,2024-09-02 16:50:54.053000,1725295854053,189770,189380,189830,2024-09-02 13:32:46.515000,1725283966515,189277,14,7.067415289186503e-05,-103,189160,189470,378,189345,6,0.0236097372999436,-34,0,2024-09-02 11:35:19.197000,1725276919197,189202,-10,7.067415289186503e-05,-178,189160,189540,1617,189356,3,0.0119072634552081,-23,0,0,0,0,600,690,680,645,656,900,1070,-35,-24,220,680,960,680,1020,680,1130
148,2024-09-02 14:11:01.663000,219.358,0.0136762734889997,40,0.1823503131866629,41,1725286261663,189430,189370,189397,189380,189440,0,2024-09-02 14:15:57.990000,1725286557990,189510,189430,189510,2024-09-02 14:36:10.492000,1725287770492,189680,189430,189700,2024-09-02 14:44:09.016000,1725288249016,189720,189430,189750,2024-09-02 17:03:47.317000,1725296627317,189800,189430,189830,2024-09-02 13:35:23.505000,1725284123505,189196,-81,-0.0005172303968406,-174,189210,189470,388,189362,16,0.0774743896964676,-7,0,2024-09-02 11:39:58.485000,1725277198485,189279,77,-0.0005172303968406,-90,189160,189540,1601,189360,3,0.0155369892095569,-10,0,0,0,0,680,740,670,662,660,980,1100,-8,-10,310,730,1000,730,1050,730,1130
149,2024-09-02 14:13:44.074000,153.974,0.0194838089547585,60,0.3896761790951719,44,1725286424074,189490,189399,189452,189430,189490,1,2024-09-02 14:18:00.406000,1725286680406,189470,189460,189520,2024-09-02 14:37:42.394000,1725287862394,189680,189440,189720,2024-09-02 14:48:12.888000,1725288492888,189680,189440,189750,2024-09-02 17:35:00.669000,1725298500669,189840,189440,189840,2024-09-02 13:37:58.278000,1725284278278,189257,61,0.0003954178054312,-141,189270,189480,389,189384,21,0.1410346765254171,-14,0,2024-09-02 11:45:54.296000,1725277554296,189292,12,0.0003954178054312,-106,189160,189540,1609,189363,3,0.0253063489386913,-35,0,0,0,0,730,790,699,684,663,980,1140,-15,-36,281,740,1020,740,1050,740,1140
150,2024-09-02 14:15:57.990000,133.916,0.0224021028107171,20,0.1493473520714477,34,1725286557990,189510,189443,189480,189460,189510,0,2024-09-02 14:22:49.383000,1725286969383,189470,189440,189520,2024-09-02 14:40:37.172000,1725288037172,189700,189440,189720,2024-09-02 14:50:18.347000,1725288618347,189760,189440,189760,2024-09-02 17:52:30.970000,1725299550970,189870,189440,189880,2024-09-02 13:41:13.534000,1725284473534,189308,51,0.0002622198549595,-135,189300,189510,395,189398,13,0.1036751812982438,-45,0,2024-09-02 11:50:37.586000,1725277837586,189250,-41,0.0002622198549595,-192,189160,189540,1603,189369,5,0.0400794716315967,-74,0,0,0,0,760,810,743,698,669,1000,1170,-45,-74,257,740,1020,740,1060,740,1180
151,2024-09-02 14:18:00.406000,122.416,0.0245066004443863,-40,-0.326754672591818,35,1725286680406,189470,189478,189503,189470,189520,0,2024-09-02 14:25:56.384000,1725287156384,189550,189440,189560,2024-09-02 14:42:41.646000,1725288161646,189710,189440,189720,2024-09-02 14:51:38.369000,1725288698369,189800,189440,189800,2024-09-02 18:26:58.962000,1725301618962,189870,189440,189890,2024-09-02 13:44:33.731000,1725284673731,189358,50,0.0002497539923175,-120,189300,189520,383,189412,14,0.1189802997592419,-66,0,2024-09-02 11:54:26.644000,1725278066644,189263,12,0.0002497539923175,-215,189160,189540,1605,189374,5,0.0417418786373106,-104,0,0,0,0,770,820,778,712,674,1010,1170,-66,-104,232,740,1020,740,1100,740,1190
152,2024-09-02 14:22:49.383000,273.955,0.0109507035827051,-10,-0.0365023452756839,38,1725286969383,189470,189482,189464,189440,189490,0,2024-09-02 14:29:16.563000,1725287356563,189590,189470,189590,2024-09-02 14:44:09.016000,1725288249016,189720,189470,189750,2024-09-02 14:54:10.821000,1725288850821,189770,189470,189800,2024-09-02 18:52:51.525000,1725303171525,189850,189470,189890,2024-09-02 13:49:21.471000,1725284961471,189363,4,1.668172655875951e-05,-119,189300,189520,383,189422,9,0.0354539750457655,-60,0,2024-09-02 11:59:55.843000,1725278395843,189305,42,1.668172655875951e-05,-177,189160,189540,1610,189377,3,0.0126461792862289,-104,0,0,0,0,740,790,782,722,677,1020,1150,-60,-105,238,770,1050,770,1100,770,1190
153,2024-09-02 14:25:56.384000,178.082,0.0168461719881852,50,0.2807695331364203,43,1725287156384,189550,189493,189512,189490,189560,0,2024-09-02 14:31:13.309000,1725287473309,189650,189550,189660,2024-09-02 14:48:12.888000,1725288492888,189680,189550,189750,2024-09-02 14:56:49.767000,1725289009767,189730,189550,189800,2024-09-02 19:33:54.719000,1725305634719,189870,189550,189890,2024-09-02 13:52:56.643000,1725285176643,189369,6,2.974364694288373e-05,-123,189300,189560,384,189439,16,0.0953083817872704,-54,0,2024-09-02 12:03:09.438000,1725278589438,189270,-35,2.974364694288373e-05,-223,189160,189560,1616,189384,6,0.0350704646506858,-109,0,0,0,0,790,860,793,739,684,980,1170,-54,-109,187,850,1050,850,1100,850,1190
